Battery_ID,Dataset,Step_Number,Cycle_Duration_s,Step_Type
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,1,9440.220000000001,C
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,2,299.99,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,3,7629.01,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,4,5399.99,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,5,10551.57,C
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,6,299.99,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,7,1511.14,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,8,5399.99,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,9,1199.99,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,10,599.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,11,1199.99,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,12,599.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,13,1199.99,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,14,599.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,15,1199.99,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,16,599.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,17,1199.99,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,18,599.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,19,1199.99,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,20,599.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,21,1199.99,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,22,599.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,23,1199.99,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,24,599.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,25,1199.99,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,26,599.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,27,1199.99,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,28,599.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,29,1199.99,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,30,599.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,31,1199.99,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,32,599.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,33,1199.99,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,34,441.47999999999996,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,35,7199.99,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,36,3599.99,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,37,10465.75,C
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,38,1.15,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,39,59.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,40,0.22999999999999998,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,41,59.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,42,1.01,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,43,59.95,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,44,1.05,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,45,59.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,46,0.9299999999999999,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,47,59.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,48,1.05,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,49,59.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,50,1.05,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,51,59.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,52,1.01,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,53,59.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,54,0.97,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,55,59.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,56,0.86,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,57,59.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,58,0.92,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,59,59.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,60,0.86,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,61,59.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,62,0.84,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,63,59.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,64,0.99,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,65,59.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,66,0.76,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,67,59.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,68,1.18,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,69,59.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,70,0.24,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,71,59.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,72,0.16,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,73,59.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,74,1.06,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,75,59.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,76,1.04,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,77,59.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,78,1.06,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,79,59.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,80,1.08,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,81,59.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,82,0.21,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,83,59.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,84,0.18,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,85,59.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,86,0.9299999999999999,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,87,59.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,88,0.92,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,89,59.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,90,0.22999999999999998,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,91,59.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,92,0.21,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,93,59.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,94,1.25,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,95,59.96,D
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,96,1.1199999999999999,R
RW15,RW_Skewed_Low_Room_Temp_DataSet_2Post,97,59.96,D
