Battery_ID,Dataset,Step_Number,Cycle_Duration_s,Step_Type
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,1,186080.1,D
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,2,11983.439999999999,C
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,3,7092.09,D
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,4,11336.22,C
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,5,7068.0,D
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,6,1199.99,R
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,7,599.96,D
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,8,1199.99,R
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,9,599.96,D
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,10,1199.99,R
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,11,599.96,D
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,12,1199.99,R
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,13,599.96,D
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,14,1199.99,R
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,15,599.96,D
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,16,1199.99,R
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,17,599.96,D
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,18,1199.99,R
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,19,599.96,D
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,20,1199.99,R
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,21,599.96,D
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,22,1199.99,R
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,23,599.96,D
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,24,1199.99,R
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,25,599.96,D
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,26,1199.99,R
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,27,599.96,D
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,28,1199.99,R
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,29,545.5600000000001,D
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,30,11523.689999999999,C
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,31,0.25,R
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,32,299.96,D
RW5,Battery_Uniform_Distribution_Discharge_Room_Temp_DataSet_2Post,33,0.19,R
