Cell_ID,Degradation_State,0,1,2,3,4,5,6
35C01,III,10194.00151,1.0,20004.453,0.29797,-0.02827,0.2993,5.42007
35C01,III,10194.14451,1.0,15829.126,0.30586,-0.01197,0.30609,2.24094
35C01,III,10194.28651,1.0,12516.703,0.31193,0.00057,0.31193,-0.104
35C01,III,10194.42851,1.0,9909.4424,0.31787,0.01166,0.31808,-2.10061
35C01,III,10194.59251,1.0,7835.48,0.32517,0.02156,0.32588,-3.79362
35C01,III,10194.79351,1.0,6217.2461,0.33075,0.03029,0.33213,-5.23326
35C01,III,10195.03151,1.0,4905.291,0.33951,0.03613,0.34143,-6.07453
35C01,III,10195.26951,1.0,3881.2737,0.3464,0.04211,0.34895,-6.93153
35C01,III,10195.50851,1.0,3070.9827,0.35431,0.04676,0.35739,-7.51871
35C01,III,10195.74651,1.0,2430.7778,0.36293,0.05223,0.36667,-8.18963
35C01,III,10195.98451,1.0,1923.1537,0.37201,0.05691,0.37633,-8.69797
35C01,III,10196.22251,1.0,1522.4358,0.3818,0.05909,0.38635,-8.79698
35C01,III,10196.46051,1.0,1203.8446,0.39166,0.06515,0.39704,-9.44402
35C01,III,10196.69951,1.0,952.86591,0.40277,0.06866,0.40859,-9.67432
35C01,III,10196.93751,1.0,754.27557,0.41282,0.07217,0.41909,-9.91582
35C01,III,10197.17451,1.0,596.71857,0.42398,0.07584,0.43071,-10.14103
35C01,III,10197.41251,1.0,471.96338,0.43617,0.07985,0.44342,-10.37459
35C01,III,10197.65151,1.0,373.20856,0.44829,0.08383,0.45607,-10.59209
35C01,III,10197.88951,1.0,295.47278,0.46041,0.08656,0.46848,-10.64788
35C01,III,10198.12851,1.0,233.87738,0.47246,0.09012,0.48098,-10.79965
35C01,III,10198.36651,1.0,185.05922,0.48697,0.09475,0.4961,-11.01103
35C01,III,10198.60251,1.0,146.35823,0.502,0.09895,0.51166,-11.15037
35C01,III,10198.83951,1.0,115.77804,0.51668,0.10266,0.52678,-11.23753
35C01,III,10199.07351,1.0,91.6721,0.53131,0.1075,0.54208,-11.43829
35C01,III,10199.31851,1.0,72.51701,0.55274,0.11029,0.56364,-11.28468
35C01,III,10199.54751,1.0,57.36816,0.57236,0.11224,0.58327,-11.09514
35C01,III,10199.78451,1.0,45.3629,0.59396,0.11174,0.60438,-10.6547
35C01,III,10200.01651,1.0,35.93134,0.61459,0.1109,0.62451,-10.22827
35C01,III,10200.26751,1.0,28.40909,0.63454,0.10675,0.64346,-9.54951
35C01,III,10200.48151,1.0,22.48202,0.65114,0.09732,0.65837,-8.50056
35C01,III,10200.74651,1.0,17.79613,0.66806,0.08831,0.67387,-7.53051
35C01,III,10200.99851,1.0,14.06813,0.68232,0.07839,0.6868,-6.55382
35C01,III,10201.21451,1.0,11.1448,0.69134,0.06852,0.69473,-5.66011
35C01,III,10201.48251,1.0,8.81772,0.70066,0.05965,0.70319,-4.86627
