Cell_ID,Degradation_State,0,1,2,3,4,5,6
45C01,III,10692.9365,1.0,20004.453,1.46763,-0.03176,1.46797,1.2397
45C01,III,10693.0795,1.0,15829.126,1.47431,-0.01624,1.4744,0.63113
45C01,III,10693.2215,1.0,12516.703,1.47853,-0.00456,1.47853,0.17659
45C01,III,10693.3635,1.0,9909.4424,1.48535,0.00372,1.48536,-0.14352
45C01,III,10693.5275,1.0,7835.48,1.4909,0.01311,1.49096,-0.50399
45C01,III,10693.7285,1.0,6217.2461,1.49569,0.01956,1.49582,-0.74918
45C01,III,10693.9665,1.0,4905.291,1.50203,0.02532,1.50224,-0.96575
45C01,III,10694.2055,1.0,3881.2737,1.50879,0.03171,1.50912,-1.20418
45C01,III,10694.4435,1.0,3070.9827,1.51347,0.03428,1.51386,-1.29752
45C01,III,10694.6815,1.0,2430.7778,1.52125,0.0389,1.52175,-1.46475
45C01,III,10694.9195,1.0,1923.1537,1.52808,0.0415,1.52865,-1.55562
45C01,III,10695.1575,1.0,1522.4358,1.5351,0.04287,1.5357,-1.59964
45C01,III,10695.3955,1.0,1203.8446,1.54235,0.0486,1.54311,-1.80471
45C01,III,10695.6345,1.0,952.86591,1.55086,0.05001,1.55166,-1.84678
45C01,III,10695.8725,1.0,754.27557,1.55829,0.05267,1.55918,-1.936
45C01,III,10696.1095,1.0,596.71857,1.5647,0.05516,1.56567,-2.01912
45C01,III,10696.3475,1.0,471.96338,1.57428,0.05888,1.57538,-2.1419
45C01,III,10696.5865,1.0,373.20856,1.58202,0.06201,1.58323,-2.24483
45C01,III,10696.8245,1.0,295.47278,1.59098,0.06404,1.59227,-2.30498
45C01,III,10697.0635,1.0,233.87738,1.60172,0.06802,1.60316,-2.43181
45C01,III,10697.3015,1.0,185.05922,1.61134,0.07146,1.61293,-2.53945
45C01,III,10697.5375,1.0,146.35823,1.62197,0.07498,1.6237,-2.64663
45C01,III,10697.7735,1.0,115.77804,1.63572,0.07917,1.63764,-2.77085
45C01,III,10698.0085,1.0,91.6721,1.65002,0.08252,1.65208,-2.86304
45C01,III,10698.2535,1.0,72.51701,1.66496,0.08136,1.66695,-2.79755
45C01,III,10698.4825,1.0,57.36816,1.68088,0.08302,1.68293,-2.82745
45C01,III,10698.7195,1.0,45.3629,1.69667,0.07897,1.69851,-2.66489
45C01,III,10698.9515,1.0,35.93134,1.71092,0.07723,1.71267,-2.58466
45C01,III,10699.2015,1.0,28.40909,1.72426,0.06839,1.72561,-2.27142
45C01,III,10699.4165,1.0,22.48202,1.73521,0.06295,1.73635,-2.07768
45C01,III,10699.6815,1.0,17.79613,1.74404,0.05482,1.7449,-1.80035
45C01,III,10699.9335,1.0,14.06813,1.75234,0.04955,1.75304,-1.61974
45C01,III,10700.1495,1.0,11.1448,1.75718,0.04218,1.75768,-1.37503
45C01,III,10700.4165,1.0,8.81772,1.76267,0.03787,1.76307,-1.2307
45C01,III,10700.5955,1.0,6.97545,1.76582,0.03548,1.76618,-1.15097
45C01,III,10700.8135,1.0,5.5173,1.76645,0.03143,1.76673,-1.01941
45C01,III,10701.0825,1.0,4.36941,1.77061,0.02544,1.77079,-0.82309
45C01,III,10701.4175,1.0,3.45686,1.77554,0.02468,1.77571,-0.79644
45C01,III,10701.8365,1.0,2.73547,1.77995,0.02622,1.78014,-0.84395
45C01,III,10702.3615,1.0,2.16054,1.77987,0.03036,1.78013,-0.97723
45C01,III,10703.0205,1.0,1.70952,1.77678,0.03166,1.77706,-1.02098
45C01,III,10703.8495,1.0,1.35352,1.7747,0.02906,1.77494,-0.93825
45C01,III,10704.8925,1.0,1.07079,1.77688,0.02387,1.77704,-0.76975
