Cell_ID,Degradation_State,0,1,2,3,4,5,6
35C01,I,7677.44471,1.0,20004.453,0.30976,-0.02471,0.31074,4.56177
35C01,I,7677.58771,1.0,15829.126,0.31464,-0.00859,0.31476,1.56359
35C01,I,7677.72971,1.0,12516.703,0.32273,0.00363,0.32275,-0.64428
35C01,I,7677.87171,1.0,9909.4424,0.32864,0.01596,0.32903,-2.78077
35C01,I,7678.03571,1.0,7835.48,0.33582,0.02361,0.33665,-4.02084
35C01,I,7678.23671,1.0,6217.2461,0.3437,0.0318,0.34517,-5.28599
35C01,I,7678.47471,1.0,4905.291,0.34978,0.03866,0.35191,-6.30664
35C01,I,7678.71371,1.0,3881.2737,0.3584,0.04441,0.36114,-7.06398
35C01,I,7678.95171,1.0,3070.9827,0.36677,0.04944,0.37009,-7.67748
35C01,I,7679.18971,1.0,2430.7778,0.37693,0.0566,0.38116,-8.5396
35C01,I,7679.42771,1.0,1923.1537,0.38576,0.05911,0.39026,-8.71189
35C01,I,7679.66571,1.0,1522.4358,0.39404,0.06324,0.39909,-9.11798
35C01,I,7679.90371,1.0,1203.8446,0.40641,0.06751,0.41198,-9.43131
35C01,I,7680.14271,1.0,952.86591,0.41686,0.07277,0.42316,-9.90227
35C01,I,7680.38071,1.0,754.27557,0.42776,0.07717,0.43466,-10.22688
35C01,I,7680.61771,1.0,596.71857,0.43935,0.08051,0.44667,-10.38407
35C01,I,7680.85571,1.0,471.96338,0.45254,0.08427,0.46032,-10.54926
35C01,I,7681.09471,1.0,373.20856,0.46392,0.08823,0.47224,-10.76753
35C01,I,7681.33271,1.0,295.47278,0.4781,0.09282,0.48703,-10.98645
35C01,I,7681.57171,1.0,233.87738,0.49149,0.09603,0.50078,-11.05607
35C01,I,7681.80971,1.0,185.05922,0.50628,0.10013,0.51609,-11.18765
35C01,I,7682.04571,1.0,146.35823,0.51931,0.10511,0.52984,-11.44249
35C01,I,7682.28171,1.0,115.77804,0.53409,0.11122,0.54555,-11.76292
35C01,I,7682.51671,1.0,91.6721,0.55129,0.11492,0.56314,-11.77507
35C01,I,7682.76171,1.0,72.51701,0.56797,0.12147,0.58082,-12.07188
35C01,I,7682.99071,1.0,57.36816,0.58511,0.12804,0.59895,-12.34376
35C01,I,7683.22771,1.0,45.3629,0.60297,0.13573,0.61806,-12.68587
35C01,I,7683.45971,1.0,35.93134,0.62039,0.14551,0.63722,-13.19963
35C01,I,7683.70971,1.0,28.40909,0.64474,0.15612,0.66337,-13.61171
35C01,I,7683.92471,1.0,22.48202,0.6699,0.16825,0.69071,-14.09897
35C01,I,7684.18871,1.0,17.79613,0.70099,0.17806,0.72326,-14.25252
35C01,I,7684.44171,1.0,14.06813,0.73619,0.18453,0.75896,-14.0716
35C01,I,7684.65771,1.0,11.1448,0.7715,0.18486,0.79334,-13.47458
35C01,I,7684.92471,1.0,8.81772,0.80838,0.18094,0.82838,-12.61635
35C01,I,7685.10271,1.0,6.97545,0.84334,0.1744,0.86118,-11.68414
35C01,I,7685.32071,1.0,5.5173,0.87356,0.15905,0.88792,-10.31876
35C01,I,7685.59071,1.0,4.36941,0.89765,0.14559,0.90938,-9.21262
35C01,I,7685.92571,1.0,3.45686,0.92002,0.12742,0.9288,-7.88521
35C01,I,7686.34471,1.0,2.73547,0.93836,0.11355,0.9452,-6.89977
35C01,I,7686.86971,1.0,2.16054,0.94959,0.10105,0.95495,-6.07422
35C01,I,7687.52871,1.0,1.70952,0.95905,0.09098,0.96336,-5.4189
35C01,I,7688.35671,1.0,1.35352,0.96634,0.0822,0.96983,-4.86184
35C01,I,7689.39971,1.0,1.07079,0.97256,0.07581,0.97551,-4.45737
35C01,I,7690.71371,1.0,0.84734,0.97865,0.07155,0.98127,-4.18149
35C01,I,7692.36971,1.0,0.67072,0.98441,0.06933,0.98685,-4.02851
35C01,I,7694.45871,1.0,0.53067,0.99174,0.06961,0.99418,-4.01488
35C01,I,7697.09571,1.0,0.41976,0.99939,0.07441,1.00216,-4.25806
35C01,I,7700.42671,1.0,0.33183,1.00511,0.08395,1.00861,-4.77434
35C01,I,7704.63271,1.0,0.26261,1.00952,0.09617,1.01409,-5.44168
35C01,I,7709.94071,1.0,0.20791,1.01187,0.10876,1.0177,-6.13475
35C01,I,7716.64471,1.0,0.16452,1.01612,0.12095,1.0233,-6.78818
35C01,I,7725.12171,1.0,0.13007,1.02385,0.13488,1.0327,-7.50508
35C01,I,7735.81171,1.0,0.10309,1.03603,0.15152,1.04705,-8.32072
35C01,I,7749.32571,1.0,0.08153,1.05326,0.17188,1.06719,-9.26805
35C01,I,7766.42371,1.0,0.06443,1.079,0.20042,1.09746,-10.52244
35C01,I,7788.00971,1.0,0.05102,1.11698,0.23553,1.14155,-11.90709
35C01,I,7815.25271,1.0,0.04042,1.15722,0.29262,1.19364,-14.19046
35C01,I,7849.74772,1.0,0.03192,1.1865,0.37078,1.24308,-17.35413
35C01,I,7893.29572,1.0,0.02528,1.19833,0.4436,1.27781,-20.31349
35C01,I,7948.36072,1.0,0.01999,1.20794,0.50336,1.30862,-22.62211
35C01,I,24100.72041,2.0,20004.453,0.29675,-0.023,0.29764,4.4329
35C01,I,24100.86341,2.0,15829.126,0.30204,-0.00647,0.30211,1.22808
35C01,I,24101.00541,2.0,12516.703,0.30951,0.00501,0.30955,-0.92706
35C01,I,24101.14741,2.0,9909.4424,0.31811,0.01656,0.31854,-2.97991
35C01,I,24101.31141,2.0,7835.48,0.3234,0.02571,0.32442,-4.54574
35C01,I,24101.51241,2.0,6217.2461,0.33096,0.03175,0.33247,-5.47942
35C01,I,24101.75041,2.0,4905.291,0.33875,0.03932,0.34103,-6.62008
35C01,I,24101.98841,2.0,3881.2737,0.34756,0.04422,0.35036,-7.25018
35C01,I,24102.22641,2.0,3070.9827,0.35568,0.051,0.35932,-8.15933
35C01,I,24102.46541,2.0,2430.7778,0.364,0.05483,0.3681,-8.56577
35C01,I,24102.70341,2.0,1923.1537,0.37412,0.05981,0.37887,-9.08286
35C01,I,24102.94141,2.0,1522.4358,0.38308,0.06322,0.38826,-9.37146
35C01,I,24103.17941,2.0,1203.8446,0.39383,0.06844,0.39973,-9.85786
35C01,I,24103.41841,2.0,952.86591,0.40462,0.07135,0.41087,-10.00028
35C01,I,24103.65641,2.0,754.27557,0.41593,0.07735,0.42306,-10.53484
35C01,I,24103.89341,2.0,596.71857,0.42854,0.08096,0.43612,-10.69829
35C01,I,24104.13141,2.0,471.96338,0.44074,0.08504,0.44887,-10.92071
35C01,I,24104.37041,2.0,373.20856,0.45307,0.08826,0.46158,-11.02338
35C01,I,24104.60741,2.0,295.47278,0.46852,0.09295,0.47765,-11.22143
35C01,I,24104.84741,2.0,233.87738,0.48021,0.09579,0.48967,-11.28159
35C01,I,24105.08541,2.0,185.05922,0.49461,0.09926,0.50447,-11.34802
35C01,I,24105.32141,2.0,146.35823,0.51064,0.10464,0.52125,-11.58049
35C01,I,24105.55741,2.0,115.77804,0.5239,0.11028,0.53539,-11.88697
35C01,I,24105.79241,2.0,91.6721,0.54054,0.11554,0.55275,-12.06546
35C01,I,24106.03741,2.0,72.51701,0.55646,0.12244,0.56977,-12.40903
35C01,I,24106.26641,2.0,57.36816,0.57398,0.12876,0.58825,-12.64368
35C01,I,24106.50341,2.0,45.3629,0.59211,0.13881,0.60817,-13.19389
35C01,I,24106.73541,2.0,35.93134,0.61158,0.14569,0.62869,-13.39903
35C01,I,24106.98641,2.0,28.40909,0.63473,0.1584,0.6542,-14.01207
35C01,I,24107.20041,2.0,22.48202,0.66203,0.16883,0.68322,-14.30669
35C01,I,24107.46541,2.0,17.79613,0.69337,0.17561,0.71527,-14.2125
35C01,I,24107.71741,2.0,14.06813,0.72729,0.18092,0.74946,-13.96954
35C01,I,24107.93341,2.0,11.1448,0.76408,0.18112,0.78525,-13.3356
35C01,I,24108.20141,2.0,8.81772,0.8002,0.17571,0.81927,-12.38425
35C01,I,24108.37941,2.0,6.97545,0.83089,0.16361,0.84685,-11.13934
35C01,I,24108.59741,2.0,5.5173,0.86022,0.14869,0.87298,-9.80678
35C01,I,24108.86641,2.0,4.36941,0.88164,0.1348,0.89189,-8.69303
35C01,I,24109.20141,2.0,3.45686,0.90197,0.11888,0.90977,-7.50809
35C01,I,24109.62041,2.0,2.73547,0.91579,0.10449,0.92173,-6.50938
35C01,I,24110.14541,2.0,2.16054,0.92644,0.0917,0.93097,-5.65255
35C01,I,24110.80442,2.0,1.70952,0.93612,0.08045,0.93957,-4.91174
35C01,I,24111.63342,2.0,1.35352,0.94389,0.07423,0.94681,-4.49683
35C01,I,24112.67642,2.0,1.07079,0.94996,0.06996,0.95253,-4.21187
35C01,I,24113.99042,2.0,0.84734,0.95401,0.06787,0.95642,-4.06954
35C01,I,24115.64542,2.0,0.67072,0.95806,0.06627,0.96035,-3.95694
35C01,I,24117.73442,2.0,0.53067,0.96258,0.06606,0.96484,-3.92569
35C01,I,24120.37142,2.0,0.41976,0.96711,0.06875,0.96955,-4.06617
35C01,I,24123.70242,2.0,0.33183,0.97248,0.07343,0.97525,-4.31831
35C01,I,24127.90842,2.0,0.26261,0.9789,0.08002,0.98217,-4.67308
35C01,I,24133.21642,2.0,0.20791,0.98795,0.08969,0.99201,-5.18747
35C01,I,24139.92142,2.0,0.16452,0.99952,0.10559,1.00508,-6.03065
35C01,I,24148.39742,2.0,0.13007,1.00924,0.12839,1.01737,-7.24984
35C01,I,24159.08742,2.0,0.10309,1.01687,0.15413,1.02848,-8.61916
35C01,I,24172.60142,2.0,0.08153,1.02315,0.17917,1.03872,-9.93299
35C01,I,24189.69942,2.0,0.06443,1.03503,0.20593,1.05532,-11.25283
35C01,I,24211.28642,2.0,0.05102,1.05426,0.23129,1.07933,-12.37403
35C01,I,24238.52842,2.0,0.04042,1.07872,0.2634,1.11042,-13.72205
35C01,I,24273.02442,2.0,0.03192,1.11129,0.29952,1.15095,-15.08425
35C01,I,24316.57142,2.0,0.02528,1.15562,0.33927,1.20439,-16.3612
35C01,I,24371.63743,2.0,0.01999,1.21627,0.39692,1.2794,-18.07379
35C01,I,40355.01142,3.0,20004.453,0.29893,-0.02358,0.29985,4.51103
35C01,I,40355.15442,3.0,15829.126,0.30559,-0.00701,0.30567,1.31452
35C01,I,40355.29642,3.0,12516.703,0.31251,0.0052,0.31256,-0.95407
35C01,I,40355.43842,3.0,9909.4424,0.31973,0.01585,0.32012,-2.83806
35C01,I,40355.60242,3.0,7835.48,0.32682,0.02593,0.32784,-4.53577
35C01,I,40355.80342,3.0,6217.2461,0.3324,0.03281,0.33401,-5.63718
35C01,I,40356.04142,3.0,4905.291,0.34158,0.03954,0.34386,-6.60321
35C01,I,40356.28042,3.0,3881.2737,0.35035,0.0444,0.35316,-7.22323
35C01,I,40356.51842,3.0,3070.9827,0.35906,0.04912,0.36241,-7.79008
35C01,I,40356.75642,3.0,2430.7778,0.36684,0.05516,0.37097,-8.5508
35C01,I,40356.99442,3.0,1923.1537,0.37656,0.05996,0.3813,-9.04801
35C01,I,40357.23242,3.0,1522.4358,0.38593,0.06337,0.3911,-9.32423
35C01,I,40357.47042,3.0,1203.8446,0.39759,0.06904,0.40354,-9.85089
35C01,I,40357.70942,3.0,952.86591,0.40823,0.07286,0.41468,-10.11918
35C01,I,40357.94742,3.0,754.27557,0.41952,0.07661,0.42646,-10.34927
35C01,I,40358.18442,3.0,596.71857,0.43193,0.08131,0.43952,-10.66108
35C01,I,40358.42242,3.0,471.96338,0.44342,0.08397,0.4513,-10.72336
35C01,I,40358.66142,3.0,373.20856,0.45548,0.08782,0.46387,-10.91271
35C01,I,40358.89842,3.0,295.47278,0.47155,0.09202,0.48045,-11.04157
35C01,I,40359.13842,3.0,233.87738,0.4839,0.09801,0.49372,-11.44982
35C01,I,40359.37642,3.0,185.05922,0.49793,0.10022,0.50792,-11.38031
35C01,I,40359.61242,3.0,146.35823,0.51193,0.10596,0.52278,-11.69421
35C01,I,40359.84842,3.0,115.77804,0.52738,0.11072,0.53887,-11.85727
35C01,I,40360.08342,3.0,91.6721,0.54368,0.11702,0.55613,-12.14666
35C01,I,40360.32842,3.0,72.51701,0.55922,0.12182,0.57233,-12.28959
35C01,I,40360.55742,3.0,57.36816,0.57641,0.1294,0.59075,-12.65277
35C01,I,40360.79442,3.0,45.3629,0.59491,0.13661,0.61039,-12.93257
35C01,I,40361.02642,3.0,35.93134,0.61553,0.148,0.63308,-13.51979
35C01,I,40361.27642,3.0,28.40909,0.63878,0.15759,0.65793,-13.85879
35C01,I,40361.49142,3.0,22.48202,0.66723,0.16745,0.68792,-14.08829
35C01,I,40361.75642,3.0,17.79613,0.69739,0.17678,0.71945,-14.22378
35C01,I,40362.00842,3.0,14.06813,0.73216,0.18023,0.75401,-13.82895
35C01,I,40362.22442,3.0,11.1448,0.76898,0.17866,0.78946,-13.0795
35C01,I,40362.49142,3.0,8.81772,0.80392,0.17241,0.8222,-12.10444
35C01,I,40362.67042,3.0,6.97545,0.83576,0.16275,0.85146,-11.01957
35C01,I,40362.88842,3.0,5.5173,0.86376,0.14642,0.87608,-9.62079
35C01,I,40363.15742,3.0,4.36941,0.88599,0.13196,0.89576,-8.47132
35C01,I,40363.49242,3.0,3.45686,0.90252,0.11593,0.90993,-7.31983
35C01,I,40363.91142,3.0,2.73547,0.91818,0.10077,0.9237,-6.26317
35C01,I,40364.43642,3.0,2.16054,0.92899,0.08966,0.93331,-5.51299
35C01,I,40365.09542,3.0,1.70952,0.93774,0.08068,0.94121,-4.91744
35C01,I,40365.92442,3.0,1.35352,0.94334,0.07235,0.94611,-4.38553
35C01,I,40366.96742,3.0,1.07079,0.94971,0.06664,0.95204,-4.01375
35C01,I,40368.28042,3.0,0.84734,0.95414,0.06341,0.95624,-3.80232
35C01,I,40369.93642,3.0,0.67072,0.95883,0.06214,0.96084,-3.70811
35C01,I,40372.02542,3.0,0.53067,0.96341,0.06288,0.96546,-3.73424
35C01,I,40374.66242,3.0,0.41976,0.96982,0.0649,0.97199,-3.82834
35C01,I,40377.99342,3.0,0.33183,0.97591,0.0711,0.97849,-4.16694
35C01,I,40382.19942,3.0,0.26261,0.98203,0.08098,0.98536,-4.71427
35C01,I,40387.50742,3.0,0.20791,0.98649,0.09365,0.99092,-5.4229
35C01,I,40394.21142,3.0,0.16452,0.99096,0.10662,0.99668,-6.14126
35C01,I,40402.68842,3.0,0.13007,0.99845,0.12034,1.00567,-6.87264
35C01,I,40413.37842,3.0,0.10309,1.00976,0.13731,1.01906,-7.74372
