Cell_ID,Degradation_State,0,1,2,3,4,5,6
35C01,II,7948.60612,1.0,20004.453,0.31012,-0.02301,0.31097,4.24398
35C01,II,7948.74912,1.0,15829.126,0.31505,-0.00704,0.31513,1.28016
35C01,II,7948.89112,1.0,12516.703,0.32132,0.00429,0.32135,-0.76454
35C01,II,7949.03312,1.0,9909.4424,0.32887,0.01529,0.32923,-2.66135
35C01,II,7949.19712,1.0,7835.48,0.33585,0.02539,0.33681,-4.32272
35C01,II,7949.39812,1.0,6217.2461,0.34237,0.03296,0.34396,-5.49935
35C01,II,7949.63612,1.0,4905.291,0.35024,0.03714,0.3522,-6.0533
35C01,II,7949.87512,1.0,3881.2737,0.35842,0.04555,0.3613,-7.24276
35C01,II,7950.11312,1.0,3070.9827,0.36663,0.05088,0.37015,-7.90123
35C01,II,7950.35112,1.0,2430.7778,0.37464,0.05431,0.37855,-8.24833
35C01,II,7950.58912,1.0,1923.1537,0.38275,0.05986,0.3874,-8.88907
35C01,II,7950.82712,1.0,1522.4358,0.39437,0.06324,0.39941,-9.10998
35C01,II,7951.06512,1.0,1203.8446,0.4062,0.06782,0.41183,-9.47897
35C01,II,7951.30412,1.0,952.86591,0.41756,0.0724,0.42379,-9.83685
35C01,II,7951.54212,1.0,754.27557,0.42811,0.07684,0.43495,-10.17532
35C01,II,7951.77912,1.0,596.71857,0.43789,0.07991,0.44512,-10.34257
35C01,II,7952.01712,1.0,471.96338,0.45238,0.08435,0.46018,-10.56239
35C01,II,7952.25612,1.0,373.20856,0.46477,0.08663,0.47277,-10.55895
35C01,II,7952.49412,1.0,295.47278,0.47763,0.09264,0.48653,-10.97637
35C01,II,7952.73312,1.0,233.87738,0.48963,0.09463,0.49869,-10.93907
35C01,II,7952.97112,1.0,185.05922,0.50558,0.10088,0.51555,-11.28425
35C01,II,7953.20712,1.0,146.35823,0.52132,0.10391,0.53157,-11.27251
35C01,II,7953.44312,1.0,115.77804,0.53602,0.10797,0.54679,-11.38843
35C01,II,7953.67812,1.0,91.6721,0.55003,0.11495,0.56192,-11.80416
35C01,II,7953.92312,1.0,72.51701,0.56754,0.11882,0.57984,-11.82499
35C01,II,7954.15212,1.0,57.36816,0.58861,0.12858,0.6025,-12.32267
35C01,II,7954.38912,1.0,45.3629,0.60872,0.13547,0.62361,-12.54686
35C01,II,7954.62112,1.0,35.93134,0.62206,0.14345,0.63839,-12.98599
35C01,II,7954.87112,1.0,28.40909,0.64866,0.14845,0.66544,-12.89063
35C01,II,7955.08612,1.0,22.48202,0.67244,0.15745,0.69063,-13.17847
35C01,II,7955.35012,1.0,17.79613,0.69843,0.16838,0.71844,-13.55474
35C01,II,7955.60312,1.0,14.06813,0.74607,0.17566,0.76647,-13.24885
35C01,II,7955.81912,1.0,11.1448,0.7622,0.16335,0.77951,-12.09605
35C01,II,7956.08612,1.0,8.81772,0.81767,0.15674,0.83256,-10.8513
35C01,II,7956.26412,1.0,6.97545,0.83537,0.16348,0.85121,-11.07243
35C01,II,7956.48212,1.0,5.5173,0.83688,0.13826,0.84822,-9.38076
35C01,II,7956.75212,1.0,4.36941,0.86068,0.09428,0.86583,-6.2516
35C01,II,7957.08712,1.0,3.45686,0.90804,0.07559,0.91118,-4.75891
35C01,II,7957.50612,1.0,2.73547,0.94012,0.09019,0.94443,-5.48008
35C01,II,7958.03112,1.0,2.16054,0.93733,0.1171,0.94461,-7.1211
35C01,II,7958.69012,1.0,1.70952,0.90112,0.12538,0.9098,-7.92111
35C01,II,7959.51812,1.0,1.35352,0.8603,0.09622,0.86566,-6.38173
