Cell_ID,Degradation_State,0,1,2,3,4,5,6
45C02,II,8225.11232,1.0,20004.453,0.56646,-0.02793,0.56715,2.82267
45C02,II,8225.25532,1.0,15829.126,0.57487,-0.01311,0.57502,1.30682
45C02,II,8225.39732,1.0,12516.703,0.58215,0.00092,0.58215,-0.09103
45C02,II,8225.53932,1.0,9909.4424,0.58841,0.0106,0.5885,-1.03161
45C02,II,8225.70332,1.0,7835.48,0.59393,0.01956,0.59426,-1.88646
45C02,II,8225.90432,1.0,6217.2461,0.60054,0.02453,0.60105,-2.33912
45C02,II,8226.14232,1.0,4905.291,0.6069,0.03112,0.6077,-2.93547
45C02,II,8226.38132,1.0,3881.2737,0.61622,0.03584,0.61726,-3.32859
45C02,II,8226.61932,1.0,3070.9827,0.62551,0.04018,0.6268,-3.67521
45C02,II,8226.85732,1.0,2430.7778,0.63062,0.04403,0.63216,-3.9938
45C02,II,8227.09532,1.0,1923.1537,0.63803,0.04849,0.63987,-4.34601
45C02,II,8227.33332,1.0,1522.4358,0.64651,0.04965,0.64842,-4.39123
45C02,II,8227.57132,1.0,1203.8446,0.65383,0.05445,0.6561,-4.76093
45C02,II,8227.81032,1.0,952.86591,0.66138,0.05658,0.6638,-4.8899
45C02,II,8228.04832,1.0,754.27557,0.66896,0.05918,0.67157,-5.05524
45C02,II,8228.28532,1.0,596.71857,0.67913,0.06119,0.68188,-5.14831
45C02,II,8228.52332,1.0,471.96338,0.6879,0.06412,0.69089,-5.32512
45C02,II,8228.76232,1.0,373.20856,0.6983,0.06875,0.70168,-5.62279
45C02,II,8228.99932,1.0,295.47278,0.70894,0.07075,0.71246,-5.69916
45C02,II,8229.23932,1.0,233.87738,0.7157,0.0731,0.71942,-5.83175
45C02,II,8229.47732,1.0,185.05922,0.72809,0.07741,0.7322,-6.06918
45C02,II,8229.71332,1.0,146.35823,0.73901,0.08045,0.74338,-6.21319
45C02,II,8229.94932,1.0,115.77804,0.74957,0.08581,0.75447,-6.53109
45C02,II,8230.18432,1.0,91.6721,0.76154,0.09081,0.76693,-6.80044
45C02,II,8230.42932,1.0,72.51701,0.77591,0.09505,0.78171,-6.98423
45C02,II,8230.65832,1.0,57.36816,0.79439,0.10194,0.8009,-7.31231
45C02,II,8230.89532,1.0,45.3629,0.81114,0.10896,0.81843,-7.65062
45C02,II,8231.12732,1.0,35.93134,0.82198,0.11726,0.83031,-8.11896
45C02,II,8231.37732,1.0,28.40909,0.84745,0.11463,0.85517,-7.70309
45C02,II,8231.59232,1.0,22.48202,0.86739,0.11776,0.87534,-7.73141
45C02,II,8231.85732,1.0,17.79613,0.88763,0.12259,0.89606,-7.8635
45C02,II,8232.10932,1.0,14.06813,0.92704,0.12291,0.93516,-7.55217
45C02,II,8232.32532,1.0,11.1448,0.92917,0.10751,0.93537,-6.60003
45C02,II,8232.59332,1.0,8.81772,0.97317,0.09651,0.97795,-5.66372
45C02,II,8232.77132,1.0,6.97545,0.98122,0.10808,0.98716,-6.28564
45C02,II,8232.98932,1.0,5.5173,0.96293,0.08863,0.967,-5.25865
45C02,II,8233.25832,1.0,4.36941,0.97803,0.04616,0.97912,-2.702
45C02,II,8233.59332,1.0,3.45686,1.02183,0.03095,1.0223,-1.73469
45C02,II,8234.01232,1.0,2.73547,1.05443,0.05296,1.05576,-2.87546
45C02,II,8234.53732,1.0,2.16054,1.04897,0.09355,1.05313,-5.09609
45C02,II,8235.19632,1.0,1.70952,1.00551,0.11397,1.01195,-6.46636
45C02,II,8236.02532,1.0,1.35352,0.94976,0.09159,0.95416,-5.50845
45C02,II,8237.06832,1.0,1.07079,0.92056,0.02471,0.92089,-1.53741
45C02,II,8238.38132,1.0,0.84734,0.94414,-0.05393,0.94568,3.26932
45C02,II,8240.03732,1.0,0.67072,1.01691,-0.10235,1.02205,5.74759
45C02,II,8242.12632,1.0,0.53067,1.13742,-0.08621,1.14068,4.33418
45C02,II,8244.76332,1.0,0.41976,1.23197,0.0183,1.2321,-0.85123
45C02,II,8248.09432,1.0,0.33183,1.23735,0.18034,1.25042,-8.29233
45C02,II,8252.30032,1.0,0.26261,1.12652,0.31586,1.16997,-15.66295
45C02,II,8257.60832,1.0,0.20791,0.94901,0.33954,1.00792,-19.68616
45C02,II,8264.31332,1.0,0.16452,0.82081,0.22527,0.85117,-15.34711
45C02,II,8272.78932,1.0,0.13007,0.82987,0.07068,0.83287,-4.86796
45C02,II,8283.47932,1.0,0.10309,0.92276,-0.01409,0.92286,0.87504
45C02,II,8296.99332,1.0,0.08153,1.01677,-0.02788,1.01715,1.57076
45C02,II,8314.09132,1.0,0.06443,1.09381,-0.01743,1.09395,0.91284
45C02,II,8335.67732,1.0,0.05102,1.20301,0.02919,1.20336,-1.39
45C02,II,8362.92032,1.0,0.04042,1.30304,0.16462,1.31339,-7.20034
45C02,II,8397.41532,1.0,0.03192,1.31051,0.37844,1.36405,-16.10727
45C02,II,8440.96333,1.0,0.02528,1.16707,0.57387,1.30053,-26.18426
45C02,II,8496.02833,1.0,0.01999,0.89351,0.64322,1.10095,-35.74954
45C02,II,24893.19562,2.0,20004.453,0.59943,-0.02557,0.59997,2.4425
45C02,II,24893.33862,2.0,15829.126,0.60713,-0.00926,0.6072,0.87363
45C02,II,24893.48062,2.0,12516.703,0.613,0.00191,0.613,-0.17869
45C02,II,24893.62262,2.0,9909.4424,0.62006,0.01172,0.62017,-1.08267
45C02,II,24893.78662,2.0,7835.48,0.62604,0.01989,0.62635,-1.81941
45C02,II,24893.98762,2.0,6217.2461,0.63337,0.02702,0.63395,-2.44251
45C02,II,24894.22562,2.0,4905.291,0.63964,0.03069,0.64038,-2.74705
45C02,II,24894.46462,2.0,3881.2737,0.6453,0.03613,0.64631,-3.20504
45C02,II,24894.70262,2.0,3070.9827,0.65485,0.04082,0.65612,-3.56708
45C02,II,24894.94062,2.0,2430.7778,0.66091,0.04544,0.66247,-3.93307
45C02,II,24895.17862,2.0,1923.1537,0.66976,0.04773,0.67146,-4.07602
45C02,II,24895.41662,2.0,1522.4358,0.67808,0.05044,0.67995,-4.25456
45C02,II,24895.65462,2.0,1203.8446,0.68639,0.0555,0.68863,-4.62268
45C02,II,24895.89362,2.0,952.86591,0.69413,0.05696,0.69646,-4.69094
45C02,II,24896.13162,2.0,754.27557,0.70491,0.06125,0.70757,-4.96579
45C02,II,24896.36862,2.0,596.71857,0.71374,0.06407,0.71661,-5.12986
45C02,II,24896.60662,2.0,471.96338,0.72512,0.06547,0.72807,-5.15937
