Cell_ID,Degradation_State,0,1,2,3,4,5,6
45C02,I,7953.9499,1.0,20004.453,0.57148,-0.02735,0.57214,2.74008
45C02,I,7954.0929,1.0,15829.126,0.5774,-0.01172,0.57752,1.16297
45C02,I,7954.2349,1.0,12516.703,0.58266,-0.00021,0.58266,0.02019
45C02,I,7954.3769,1.0,9909.4424,0.58979,0.01066,0.58988,-1.03534
45C02,I,7954.5409,1.0,7835.48,0.59608,0.01765,0.59634,-1.69564
45C02,I,7954.7419,1.0,6217.2461,0.60272,0.02478,0.60323,-2.35421
45C02,I,7954.9799,1.0,4905.291,0.60942,0.03126,0.61022,-2.93598
45C02,I,7955.2189,1.0,3881.2737,0.61513,0.0356,0.61616,-3.31245
45C02,I,7955.4569,1.0,3070.9827,0.62183,0.04055,0.62315,-3.73113
45C02,I,7955.6949,1.0,2430.7778,0.63015,0.04429,0.6317,-4.02068
45C02,I,7955.9329,1.0,1923.1537,0.63813,0.04863,0.63998,-4.35796
45C02,I,7956.1709,1.0,1522.4358,0.64546,0.05076,0.64745,-4.49642
45C02,I,7956.4089,1.0,1203.8446,0.65468,0.05343,0.65686,-4.66601
45C02,I,7956.6479,1.0,952.86591,0.66398,0.05632,0.66637,-4.84834
45C02,I,7956.8859,1.0,754.27557,0.67187,0.06002,0.67455,-5.10504
45C02,I,7957.1229,1.0,596.71857,0.68021,0.06144,0.68298,-5.16148
45C02,I,7957.3609,1.0,471.96338,0.69093,0.06567,0.69405,-5.42931
45C02,I,7957.5999,1.0,373.20856,0.69841,0.06801,0.70171,-5.56142
45C02,I,7957.8369,1.0,295.47278,0.71024,0.07136,0.71382,-5.73758
45C02,I,7958.0769,1.0,233.87738,0.72133,0.07405,0.72512,-5.86091
45C02,I,7958.3149,1.0,185.05922,0.73093,0.07867,0.73515,-6.14276
45C02,I,7958.5509,1.0,146.35823,0.74143,0.08179,0.74593,-6.29502
45C02,I,7958.7869,1.0,115.77804,0.75318,0.08554,0.75802,-6.47964
45C02,I,7959.0219,1.0,91.6721,0.76525,0.09243,0.77081,-6.88725
45C02,I,7959.2669,1.0,72.51701,0.77791,0.09819,0.78408,-7.19374
45C02,I,7959.4959,1.0,57.36816,0.79314,0.10513,0.80007,-7.55016
45C02,I,7959.7329,1.0,45.3629,0.80934,0.11201,0.81706,-7.8797
45C02,I,7959.9649,1.0,35.93134,0.82788,0.11889,0.83638,-8.17244
45C02,I,7960.2149,1.0,28.40909,0.84915,0.12599,0.85845,-8.43918
45C02,I,7960.4299,1.0,22.48202,0.87197,0.13001,0.88161,-8.48012
45C02,I,7960.6949,1.0,17.79613,0.89663,0.13153,0.90623,-8.34509
45C02,I,7960.9469,1.0,14.06813,0.92168,0.13043,0.93087,-8.05484
45C02,I,7961.1629,1.0,11.1448,0.94725,0.12425,0.95536,-7.47291
45C02,I,7961.4299,1.0,8.81772,0.96849,0.11619,0.97543,-6.84113
45C02,I,7961.6089,1.0,6.97545,0.98628,0.1083,0.99221,-6.26613
45C02,I,7961.8269,1.0,5.5173,1.00128,0.09689,1.00596,-5.52683
45C02,I,7962.0959,1.0,4.36941,1.0162,0.08612,1.01984,-4.84403
45C02,I,7962.4309,1.0,3.45686,1.02732,0.07665,1.03017,-4.26706
45C02,I,7962.8499,1.0,2.73547,1.03457,0.0699,1.03692,-3.86516
45C02,I,7963.3749,1.0,2.16054,1.04148,0.06376,1.04343,-3.50335
45C02,I,7964.0339,1.0,1.70952,1.04595,0.05892,1.0476,-3.2242
45C02,I,7964.8629,1.0,1.35352,1.0508,0.05537,1.05225,-3.01606
45C02,I,7965.9059,1.0,1.07079,1.05514,0.0537,1.0565,-2.91362
45C02,I,7967.2199,1.0,0.84734,1.06054,0.0534,1.06189,-2.88274
45C02,I,7968.8749,1.0,0.67072,1.06578,0.05562,1.06723,-2.98728
45C02,I,7970.9639,1.0,0.53067,1.07227,0.06155,1.07404,-3.28527
45C02,I,7973.6009,1.0,0.41976,1.07619,0.07091,1.07852,-3.76995
45C02,I,7976.9319,1.0,0.33183,1.07919,0.0821,1.08231,-4.35054
45C02,I,7981.1379,1.0,0.26261,1.08154,0.09193,1.08544,-4.85851
45C02,I,7986.44591,1.0,0.20791,1.08587,0.10253,1.0907,-5.39402
45C02,I,7993.15091,1.0,0.16452,1.09454,0.11417,1.10048,-5.95513
45C02,I,8001.62691,1.0,0.13007,1.10602,0.12871,1.11349,-6.63792
45C02,I,8012.31691,1.0,0.10309,1.12326,0.14573,1.13267,-7.39242
45C02,I,8025.83091,1.0,0.08153,1.1495,0.17069,1.1621,-8.44607
45C02,I,8042.92891,1.0,0.06443,1.17857,0.20828,1.19684,-10.02214
45C02,I,8064.51491,1.0,0.05102,1.20669,0.26382,1.23519,-12.33283
45C02,I,8091.75791,1.0,0.04042,1.21962,0.32903,1.26322,-15.09782
45C02,I,8126.25391,1.0,0.03192,1.22303,0.38832,1.28319,-17.61517
45C02,I,8169.80091,1.0,0.02528,1.22649,0.43694,1.302,-19.60833
45C02,I,8224.86592,1.0,0.01999,1.24443,0.48083,1.33409,-21.12597
45C02,I,24622.03321,2.0,20004.453,0.59785,-0.02591,0.59841,2.4817
45C02,I,24622.17621,2.0,15829.126,0.60499,-0.01136,0.6051,1.07613
45C02,I,24622.31821,2.0,12516.703,0.60997,0.00142,0.60997,-0.13353
45C02,I,24622.46021,2.0,9909.4424,0.61519,0.01071,0.61529,-0.99782
45C02,I,24622.62421,2.0,7835.48,0.62341,0.01783,0.62367,-1.6378
45C02,I,24622.82521,2.0,6217.2461,0.62962,0.02541,0.63014,-2.31132
45C02,I,24623.06321,2.0,4905.291,0.63509,0.03048,0.63582,-2.74734
45C02,I,24623.30221,2.0,3881.2737,0.64329,0.03504,0.64424,-3.11784
45C02,I,24623.54021,2.0,3070.9827,0.6509,0.04021,0.65214,-3.53505
45C02,I,24623.77821,2.0,2430.7778,0.65855,0.04523,0.6601,-3.92861
45C02,I,24624.01621,2.0,1923.1537,0.66577,0.04853,0.66753,-4.16901
45C02,I,24624.25421,2.0,1522.4358,0.67226,0.04994,0.67412,-4.24874
45C02,I,24624.49221,2.0,1203.8446,0.68324,0.0539,0.68536,-4.51073
45C02,I,24624.73121,2.0,952.86591,0.69019,0.05784,0.69261,-4.79031
45C02,I,24624.96921,2.0,754.27557,0.70055,0.05868,0.703,-4.78829
45C02,I,24625.20621,2.0,596.71857,0.70959,0.0626,0.71235,-5.04158
45C02,I,24625.44421,2.0,471.96338,0.71839,0.06426,0.72125,-5.11139
45C02,I,24625.68321,2.0,373.20856,0.72749,0.06953,0.7308,-5.45931
45C02,I,24625.92021,2.0,295.47278,0.73957,0.07037,0.74291,-5.43564
45C02,I,24626.16021,2.0,233.87738,0.74817,0.07526,0.75195,-5.74403
45C02,I,24626.39821,2.0,185.05922,0.75893,0.07878,0.76301,-5.92661
45C02,I,24626.63421,2.0,146.35823,0.7693,0.08247,0.7737,-6.11872
45C02,I,24626.87021,2.0,115.77804,0.78272,0.08777,0.78762,-6.39823
45C02,I,24627.10521,2.0,91.6721,0.79468,0.09357,0.80017,-6.71513
45C02,I,24627.35021,2.0,72.51701,0.80723,0.09815,0.81318,-6.93214
45C02,I,24627.57921,2.0,57.36816,0.82242,0.10653,0.82929,-7.38031
45C02,I,24627.81621,2.0,45.3629,0.83876,0.11469,0.84657,-7.7863
45C02,I,24628.04821,2.0,35.93134,0.85805,0.12123,0.86657,-8.04181
45C02,I,24628.29921,2.0,28.40909,0.88112,0.12732,0.89027,-8.22212
45C02,I,24628.51321,2.0,22.48202,0.90367,0.13109,0.91312,-8.25391
45C02,I,24628.77821,2.0,17.79613,0.92793,0.13287,0.9374,-8.1488
45C02,I,24629.03021,2.0,14.06813,0.95463,0.12982,0.96342,-7.74405
45C02,I,24629.24621,2.0,11.1448,0.97817,0.12388,0.98599,-7.21769
45C02,I,24629.51321,2.0,8.81772,1.00058,0.11617,1.0073,-6.62283
45C02,I,24629.69221,2.0,6.97545,1.02172,0.10615,1.02722,-5.93134
45C02,I,24629.91021,2.0,5.5173,1.03436,0.09705,1.03891,-5.36029
45C02,I,24630.17921,2.0,4.36941,1.04806,0.08645,1.05162,-4.71566
45C02,I,24630.51421,2.0,3.45686,1.0578,0.07623,1.06055,-4.12184
45C02,I,24630.93321,2.0,2.73547,1.06725,0.06706,1.06936,-3.59543
45C02,I,24631.45821,2.0,2.16054,1.07488,0.06287,1.07671,-3.34726
45C02,I,24632.11721,2.0,1.70952,1.07967,0.0596,1.08131,-3.15955
45C02,I,24632.94621,2.0,1.35352,1.08357,0.0569,1.08506,-3.00587
45C02,I,24633.98921,2.0,1.07079,1.08699,0.05434,1.08835,-2.86209
45C02,I,24635.30321,2.0,0.84734,1.09071,0.05413,1.09205,-2.84128
45C02,I,24636.95821,2.0,0.67072,1.09537,0.05559,1.09678,-2.90502
45C02,I,24639.04721,2.0,0.53067,1.10073,0.05881,1.1023,-3.05824
45C02,I,24641.68421,2.0,0.41976,1.10747,0.0637,1.1093,-3.29186
45C02,I,24645.01521,2.0,0.33183,1.11655,0.07351,1.11897,-3.76667
45C02,I,24649.22121,2.0,0.26261,1.12417,0.08933,1.12772,-4.54339
45C02,I,24654.52921,2.0,0.20791,1.12853,0.10698,1.13359,-5.41542
45C02,I,24661.23421,2.0,0.16452,1.13125,0.12485,1.13811,-6.29783
45C02,I,24669.71021,2.0,0.13007,1.13613,0.14035,1.14477,-7.04237
45C02,I,24680.40021,2.0,0.10309,1.14525,0.15668,1.15592,-7.79042
45C02,I,24693.91421,2.0,0.08153,1.15981,0.17545,1.173,-8.602
