Cell_ID,Degradation_State,0,1,2,3,4,5,6
35C02,IV,11913.4225,1.0,20004.453,0.47219,-0.02991,0.47314,3.62447
35C02,IV,11913.5645,1.0,15829.126,0.47655,-0.0135,0.47674,1.62215
35C02,IV,11913.7065,1.0,12516.703,0.4825,-0.00218,0.4825,0.25927
35C02,IV,11913.8485,1.0,9909.4424,0.48776,0.01084,0.48788,-1.27286
35C02,IV,11914.0135,1.0,7835.48,0.49392,0.01993,0.49432,-2.31073
35C02,IV,11914.2135,1.0,6217.2461,0.50094,0.02688,0.50166,-3.0719
35C02,IV,11914.4525,1.0,4905.291,0.50735,0.03472,0.50853,-3.91438
35C02,IV,11914.6905,1.0,3881.2737,0.51335,0.04206,0.51507,-4.68427
35C02,IV,11914.9285,1.0,3070.9827,0.5228,0.04619,0.52484,-5.04868
35C02,IV,11915.1665,1.0,2430.7778,0.53045,0.05269,0.53306,-5.67253
35C02,IV,11915.4045,1.0,1923.1537,0.5416,0.05642,0.54453,-5.94763
35C02,IV,11915.6425,1.0,1522.4358,0.54806,0.06117,0.55146,-6.3684
35C02,IV,11915.8805,1.0,1203.8446,0.56121,0.06508,0.56497,-6.61475
35C02,IV,11916.1195,1.0,952.86591,0.571,0.07001,0.57527,-6.9897
35C02,IV,11916.3575,1.0,754.27557,0.58099,0.07368,0.58565,-7.22753
35C02,IV,11916.5955,1.0,596.71857,0.59385,0.0772,0.59885,-7.4064
35C02,IV,11916.8325,1.0,471.96338,0.60459,0.0818,0.6101,-7.70492
35C02,IV,11917.0715,1.0,373.20856,0.61939,0.08628,0.62537,-7.93003
35C02,IV,11917.3095,1.0,295.47278,0.6307,0.08809,0.63682,-7.95099
35C02,IV,11917.5485,1.0,233.87738,0.64462,0.09154,0.65109,-8.08245
35C02,IV,11917.7865,1.0,185.05922,0.65861,0.09459,0.66536,-8.17261
35C02,IV,11918.0225,1.0,146.35823,0.67276,0.09891,0.68,-8.36388
35C02,IV,11918.2595,1.0,115.77804,0.68978,0.10224,0.69732,-8.43076
35C02,IV,11918.4935,1.0,91.6721,0.70543,0.10544,0.71326,-8.50102
35C02,IV,11918.7395,1.0,72.51701,0.72484,0.10989,0.73312,-8.62103
35C02,IV,11918.9685,1.0,57.36816,0.74325,0.11349,0.75186,-8.68167
35C02,IV,11919.2045,1.0,45.3629,0.76475,0.11062,0.77271,-8.23093
35C02,IV,11919.4375,1.0,35.93134,0.78553,0.1092,0.79308,-7.91409
35C02,IV,11919.6875,1.0,28.40909,0.8055,0.10495,0.81231,-7.42359
35C02,IV,11919.9015,1.0,22.48202,0.82267,0.09587,0.82824,-6.64668
35C02,IV,11920.1665,1.0,17.79613,0.83836,0.08713,0.84287,-5.93343
35C02,IV,11920.4195,1.0,14.06813,0.85278,0.07878,0.85641,-5.27822
35C02,IV,11920.6355,1.0,11.1448,0.86226,0.06935,0.86505,-4.59808
35C02,IV,11920.9025,1.0,8.81772,0.87075,0.06046,0.87284,-3.97194
35C02,IV,11921.0805,1.0,6.97545,0.87499,0.05669,0.87683,-3.70722
35C02,IV,11921.2985,1.0,5.5173,0.88068,0.04863,0.88202,-3.16027
35C02,IV,11921.5675,1.0,4.36941,0.88572,0.04149,0.88669,-2.68215
35C02,IV,11921.9035,1.0,3.45686,0.89154,0.0386,0.89238,-2.47908
35C02,IV,11922.3215,1.0,2.73547,0.89722,0.03874,0.89806,-2.47232
35C02,IV,11922.8465,1.0,2.16054,0.89937,0.03983,0.90025,-2.53608
35C02,IV,11923.5065,1.0,1.70952,0.89956,0.03972,0.90044,-2.52804
35C02,IV,11924.3345,1.0,1.35352,0.89921,0.03798,0.90001,-2.41849
35C02,IV,11925.3775,1.0,1.07079,0.90229,0.03511,0.90298,-2.22809
35C02,IV,11926.6915,1.0,0.84734,0.90848,0.03297,0.90908,-2.07814
35C02,IV,11928.3475,1.0,0.67072,0.9167,0.03344,0.91731,-2.08939
35C02,IV,11930.4355,1.0,0.53067,0.92838,0.03873,0.92919,-2.38915
35C02,IV,11933.0725,1.0,0.41976,0.93736,0.05065,0.93873,-3.09267
35C02,IV,11936.40351,1.0,0.33183,0.93975,0.06735,0.94216,-4.09917
35C02,IV,11940.60951,1.0,0.26261,0.93638,0.08197,0.93997,-5.00307
35C02,IV,11945.91751,1.0,0.20791,0.93097,0.0896,0.93527,-5.49768
35C02,IV,11952.62251,1.0,0.16452,0.92858,0.09027,0.93296,-5.55223
35C02,IV,11961.09851,1.0,0.13007,0.93393,0.08858,0.93812,-5.41794
35C02,IV,11971.78851,1.0,0.10309,0.95014,0.08886,0.95429,-5.34288
35C02,IV,11985.30251,1.0,0.08153,0.976,0.09684,0.98079,-5.66634
35C02,IV,12002.40051,1.0,0.06443,1.00451,0.11766,1.01138,-6.68086
35C02,IV,12023.98651,1.0,0.05102,1.03886,0.15206,1.04993,-8.32749
35C02,IV,12051.22951,1.0,0.04042,1.06195,0.20259,1.0811,-10.80087
35C02,IV,12085.72451,1.0,0.03192,1.06941,0.25709,1.09988,-13.51764
35C02,IV,12129.27251,1.0,0.02528,1.06666,0.29914,1.10781,-15.66601
35C02,IV,12184.33752,1.0,0.01999,1.07145,0.32436,1.11947,-16.84273
35C02,IV,28469.96061,2.0,20004.453,0.47637,-0.02897,0.47725,3.47959
35C02,IV,28470.10261,2.0,15829.126,0.48149,-0.01244,0.48165,1.48013
35C02,IV,28470.24461,2.0,12516.703,0.4866,0.00229,0.48661,-0.26981
35C02,IV,28470.38661,2.0,9909.4424,0.49247,0.01202,0.49261,-1.39866
35C02,IV,28470.55161,2.0,7835.48,0.49944,0.02119,0.49989,-2.42976
35C02,IV,28470.75161,2.0,6217.2461,0.50541,0.02801,0.50619,-3.1716
35C02,IV,28470.98961,2.0,4905.291,0.5129,0.0351,0.5141,-3.91507
35C02,IV,28471.22861,2.0,3881.2737,0.52017,0.04125,0.52181,-4.53449
35C02,IV,28471.46661,2.0,3070.9827,0.52805,0.04662,0.5301,-5.04533
35C02,IV,28471.70461,2.0,2430.7778,0.53696,0.0521,0.53949,-5.54194
35C02,IV,28471.94261,2.0,1923.1537,0.54686,0.05761,0.54988,-6.01414
35C02,IV,28472.18061,2.0,1522.4358,0.55638,0.06198,0.55983,-6.3567
35C02,IV,28472.41861,2.0,1203.8446,0.56627,0.06577,0.57007,-6.62476
35C02,IV,28472.65761,2.0,952.86591,0.57684,0.07155,0.58127,-7.07095
35C02,IV,28472.89561,2.0,754.27557,0.58829,0.07681,0.59328,-7.43882
35C02,IV,28473.13361,2.0,596.71857,0.60039,0.0796,0.60564,-7.55217
35C02,IV,28473.37061,2.0,471.96338,0.61182,0.08257,0.61736,-7.68644
35C02,IV,28473.60961,2.0,373.20856,0.62456,0.08651,0.63053,-7.88608
35C02,IV,28473.84761,2.0,295.47278,0.63756,0.09014,0.64391,-8.04753
35C02,IV,28474.08661,2.0,233.87738,0.65322,0.09261,0.65976,-8.06932
35C02,IV,28474.32461,2.0,185.05922,0.66712,0.09779,0.67425,-8.33958
35C02,IV,28474.56061,2.0,146.35823,0.68125,0.10216,0.68887,-8.52856
35C02,IV,28474.79761,2.0,115.77804,0.69677,0.10372,0.70444,-8.46642
35C02,IV,28475.03161,2.0,91.6721,0.71518,0.10806,0.72329,-8.59206
35C02,IV,28475.27661,2.0,72.51701,0.73315,0.11221,0.74168,-8.70192
35C02,IV,28475.50661,2.0,57.36816,0.75329,0.11366,0.76182,-8.58042
35C02,IV,28475.74261,2.0,45.3629,0.77376,0.11504,0.78226,-8.45676
35C02,IV,28475.97561,2.0,35.93134,0.79604,0.11224,0.80391,-8.02601
35C02,IV,28476.22561,2.0,28.40909,0.8171,0.10716,0.8241,-7.47187
35C02,IV,28476.43961,2.0,22.48202,0.83509,0.09807,0.84083,-6.6979
