Battery_ID,Dataset,Step_Number,Cycle_Duration_s,Step_Type
RW25,RW_Skewed_High_40C_DataSet_2Post,1,10528.14,C
RW25,RW_Skewed_High_40C_DataSet_2Post,2,299.99,R
RW25,RW_Skewed_High_40C_DataSet_2Post,3,7678.18,D
RW25,RW_Skewed_High_40C_DataSet_2Post,4,5399.99,R
RW25,RW_Skewed_High_40C_DataSet_2Post,5,11772.189999999999,C
RW25,RW_Skewed_High_40C_DataSet_2Post,6,299.99,R
RW25,RW_Skewed_High_40C_DataSet_2Post,7,634.8100000000001,D
RW25,RW_Skewed_High_40C_DataSet_2Post,8,5399.99,R
RW25,RW_Skewed_High_40C_DataSet_2Post,9,1199.99,R
RW25,RW_Skewed_High_40C_DataSet_2Post,10,599.96,D
RW25,RW_Skewed_High_40C_DataSet_2Post,11,1199.99,R
RW25,RW_Skewed_High_40C_DataSet_2Post,12,599.96,D
RW25,RW_Skewed_High_40C_DataSet_2Post,13,1199.99,R
RW25,RW_Skewed_High_40C_DataSet_2Post,14,599.96,D
RW25,RW_Skewed_High_40C_DataSet_2Post,15,1199.99,R
RW25,RW_Skewed_High_40C_DataSet_2Post,16,599.96,D
RW25,RW_Skewed_High_40C_DataSet_2Post,17,1199.99,R
RW25,RW_Skewed_High_40C_DataSet_2Post,18,599.96,D
RW25,RW_Skewed_High_40C_DataSet_2Post,19,1199.99,R
RW25,RW_Skewed_High_40C_DataSet_2Post,20,599.96,D
RW25,RW_Skewed_High_40C_DataSet_2Post,21,1199.99,R
RW25,RW_Skewed_High_40C_DataSet_2Post,22,599.96,D
RW25,RW_Skewed_High_40C_DataSet_2Post,23,1199.99,R
RW25,RW_Skewed_High_40C_DataSet_2Post,24,599.96,D
RW25,RW_Skewed_High_40C_DataSet_2Post,25,1199.99,R
RW25,RW_Skewed_High_40C_DataSet_2Post,26,599.96,D
RW25,RW_Skewed_High_40C_DataSet_2Post,27,1199.99,R
RW25,RW_Skewed_High_40C_DataSet_2Post,28,599.96,D
RW25,RW_Skewed_High_40C_DataSet_2Post,29,1199.99,R
RW25,RW_Skewed_High_40C_DataSet_2Post,30,599.96,D
RW25,RW_Skewed_High_40C_DataSet_2Post,31,1199.99,R
RW25,RW_Skewed_High_40C_DataSet_2Post,32,599.96,D
RW25,RW_Skewed_High_40C_DataSet_2Post,33,1199.99,R
RW25,RW_Skewed_High_40C_DataSet_2Post,34,475.52,D
RW25,RW_Skewed_High_40C_DataSet_2Post,35,7199.99,R
RW25,RW_Skewed_High_40C_DataSet_2Post,36,3599.99,R
RW25,RW_Skewed_High_40C_DataSet_2Post,37,11424.5,C
RW25,RW_Skewed_High_40C_DataSet_2Post,38,1.3699999999999999,R
RW25,RW_Skewed_High_40C_DataSet_2Post,39,59.96,D
RW25,RW_Skewed_High_40C_DataSet_2Post,40,0.57,R
RW25,RW_Skewed_High_40C_DataSet_2Post,41,59.96,D
RW25,RW_Skewed_High_40C_DataSet_2Post,42,0.83,R
RW25,RW_Skewed_High_40C_DataSet_2Post,43,59.96,D
RW25,RW_Skewed_High_40C_DataSet_2Post,44,0.84,R
RW25,RW_Skewed_High_40C_DataSet_2Post,45,59.96,D
RW25,RW_Skewed_High_40C_DataSet_2Post,46,0.8099999999999999,R
RW25,RW_Skewed_High_40C_DataSet_2Post,47,59.96,D
RW25,RW_Skewed_High_40C_DataSet_2Post,48,0.83,R
RW25,RW_Skewed_High_40C_DataSet_2Post,49,59.96,D
RW25,RW_Skewed_High_40C_DataSet_2Post,50,0.91,R
RW25,RW_Skewed_High_40C_DataSet_2Post,51,59.96,D
RW25,RW_Skewed_High_40C_DataSet_2Post,52,0.67,R
RW25,RW_Skewed_High_40C_DataSet_2Post,53,59.96,D
RW25,RW_Skewed_High_40C_DataSet_2Post,54,0.72,R
RW25,RW_Skewed_High_40C_DataSet_2Post,55,59.96,D
RW25,RW_Skewed_High_40C_DataSet_2Post,56,0.38,R
RW25,RW_Skewed_High_40C_DataSet_2Post,57,29.470000000000002,D
RW25,RW_Skewed_High_40C_DataSet_2Post,58,3599.99,R
RW25,RW_Skewed_High_40C_DataSet_2Post,59,7747.91,C
RW25,RW_Skewed_High_40C_DataSet_2Post,60,0.16999999999999998,R
RW25,RW_Skewed_High_40C_DataSet_2Post,61,59.96,D
RW25,RW_Skewed_High_40C_DataSet_2Post,62,0.15,R
RW25,RW_Skewed_High_40C_DataSet_2Post,63,59.96,D
RW25,RW_Skewed_High_40C_DataSet_2Post,64,0.19,R
RW25,RW_Skewed_High_40C_DataSet_2Post,65,59.96,D
RW25,RW_Skewed_High_40C_DataSet_2Post,66,0.26,R
RW25,RW_Skewed_High_40C_DataSet_2Post,67,59.96,D
RW25,RW_Skewed_High_40C_DataSet_2Post,68,0.16999999999999998,R
RW25,RW_Skewed_High_40C_DataSet_2Post,69,59.96,D
RW25,RW_Skewed_High_40C_DataSet_2Post,70,0.41,R
RW25,RW_Skewed_High_40C_DataSet_2Post,71,59.96,D
RW25,RW_Skewed_High_40C_DataSet_2Post,72,0.8099999999999999,R
RW25,RW_Skewed_High_40C_DataSet_2Post,73,59.96,D
RW25,RW_Skewed_High_40C_DataSet_2Post,74,0.83,R
