Cell_ID,Cycle,Phase,t_mean,t_min,t_max,v_mean,v_min,v_max,q_mean,q_min,q_max,Capacity_Charge_Ah,T_mean,T_min,T_max,Capacity_Discharge_Ah
3,0,Charge,735954.8786965344,735954.8585287131,735954.898855509,3.81961032188755,2.719022,4.1999531,359.46190433429376,-4.891170925564236e-05,718.7631395299276,718.7631395299276,40.10874312048193,39.6231,40.721539,
3,0,Discharge,735954.8377808171,735954.8170227183,735954.8585287016,3.734807433444816,2.6998932,4.1914511,-367.652406423435,-735.119595112905,0.0,,40.31596408389075,39.985092,40.821388,735.119595112905
3,100,Charge,735962.0408658618,735962.0209526932,735962.0607744477,3.821363272980826,2.7192626,4.1999531,354.92687773964207,-4.890994262695313e-05,709.773752809004,709.773752809004,40.081392131609526,39.610634,40.795288,
3,100,Discharge,735962.0004343959,735961.9799135883,735962.0209526815,3.7355135601353253,2.6999333,4.1924539,-363.37883869673914,-726.6872270437656,0.0,,40.26657622215958,39.897713,40.771484,726.6872270437656
3,200,Charge,735969.192968065,735969.1731706421,735969.2127574165,3.8219424114552893,2.7195835,4.2001538,352.80835890895327,-4.895414564344618e-05,705.5003496343891,705.5003496343891,40.06964569783752,39.598129,40.709038,
3,200,Discharge,735969.1527649246,735969.1323540754,735969.1731706306,3.736126105102041,2.7000134,4.192574,-361.4183703112419,-722.7328355075854,0.0,,40.26400230782313,39.910179,40.783951,722.7328355075854
3,300,Charge,735977.8536735019,735977.8339454934,735977.8733996527,3.8221045497360704,2.7201533,4.1997614,351.59983705175875,-4.897006564670139e-05,703.179715527476,703.179715527476,40.08446716041056,39.560692,40.721539,
3,300,Discharge,735977.8136136985,735977.7932780518,735977.8339454818,3.736152810327169,2.6997411,4.1921415,-360.13013317262937,-720.2066836195169,0.0,,40.27578666372689,39.897713,40.808922,720.2066836195169
3,400,Charge,735984.9878939587,735984.9682932892,735985.007491172,3.82315400487013,2.7206347,4.1998816,349.3757455006125,-4.888341946072049e-05,698.6793038556247,698.6793038556247,40.060328653778036,39.548187,40.646626,
3,400,Discharge,735984.9480750589,735984.9278551766,735984.9682932777,3.7370155810872676,2.6999819,4.1927829,-358.05722025879254,-716.0503279000582,0.0,,40.26339975822604,39.885246,40.821388,716.0503279000582
3,500,Charge,735992.1155981045,735992.0960842445,735992.1351082466,3.8237396428402017,2.7207952,4.2000017,347.83213381847895,-4.891170925564236e-05,695.5755666377021,695.5755666377021,40.07261158286392,39.585663,40.671597,
3,500,Discharge,735992.075947259,735992.0558083995,735992.096084233,3.7372873486641773,2.7001824,4.1929436,-356.5867614749652,-713.0840304729683,0.0,,40.27004126457915,39.910179,40.808922,713.0840304729683
3,600,Charge,735999.2371868641,735999.2177540219,735999.2566185936,3.8243143232807384,2.7211161,4.1999216,346.36057980254213,-4.891878933376736e-05,692.6804139407959,692.6804139407959,40.05564438582912,39.573158,40.621693,
3,600,Discharge,735999.197702116,735999.1776442761,735999.2177540103,3.73735923054514,2.7002225,4.1929035,-355.10487761667264,-710.0583119725138,0.0,,40.25854406374387,39.885246,40.75898,710.0583119725138
3,700,Charge,736006.8513202459,736006.8318758035,736006.8707583355,3.824740123504909,2.7377207,4.199842,345.5488747577423,-4.108844333224826e-05,690.9952733899265,690.9952733899265,40.09686751353764,39.585663,40.696571,
3,700,Discharge,736006.8119223182,736006.7919628294,736006.8318752178,3.7372740067246375,2.6999826,4.1923428,-354.30686399732843,-708.5077117739089,0.0,,40.27927709188407,39.897713,40.821388,708.5077117739089
3,800,Charge,736013.9561181279,736013.9367720875,736013.9754618411,3.8254588575657897,2.7371593,4.2000427,343.823114866364,-4.108349270290799e-05,687.6160393374396,687.6160393374396,40.11110538397129,39.598129,40.696571,
3,800,Discharge,736013.9169003319,736013.8970218861,736013.9367715019,3.7376619203725263,2.6999826,4.192944,-352.84756194615716,-705.5725275613336,0.0,,40.28367688533178,39.897713,40.821388,705.5725275613336
3,900,Charge,736021.055480538,736021.0362039462,736021.0747539165,3.8261169423769514,2.7370391,4.1999626,342.5898048361588,-4.108596801757812e-05,685.1340395459562,685.1340395459562,40.108135098739496,39.610634,40.684105,
3,900,Discharge,736021.016394648,736020.9965856486,736021.0362033605,3.7379814723422897,2.7001431,4.193305,-351.60813314741205,-703.2127351410794,0.0,,40.29082589690421,39.872738,40.858826,703.2127351410794
3,1000,Charge,736028.1493359646,736028.1301288164,736028.1685421458,3.8267301985240962,2.7373598,4.1999226,341.3546278475677,-4.108242797851562e-05,682.7033126399366,682.7033126399366,40.07965617349398,39.560692,40.65913,
3,1000,Discharge,736028.1103849598,736028.0906396182,736028.1301282308,3.7380772909756814,2.6999426,4.1930647,-350.4656621750605,-700.8922491815016,0.0,,40.27883490184588,39.885246,40.833893,700.8922491815016
3,1100,Charge,736035.237875237,736035.2187315731,736035.2570131383,3.827341568207918,2.7368786,4.2000427,340.2258405342388,-4.108207533094618e-05,680.3608812850377,680.3608812850377,40.134795845270475,39.648075,40.709038,
3,1100,Discharge,736035.1990539094,736035.1793662611,736035.2187309874,3.7379785055833086,2.7002232,4.192904,-349.4303630014097,-698.6703028506131,0.0,,40.32740492418454,39.960121,40.858826,698.6703028506131
3,1200,Charge,736042.3218132044,736042.3027389846,736042.3408843242,3.8280066659690632,2.7374401,4.1999626,338.9857762077658,-4.108136664496528e-05,677.9297546952447,677.9297546952447,40.10286503882318,39.635567,40.671597,
3,1200,Discharge,736042.2831217198,736042.2635035139,736042.3027383989,3.738294638012386,2.7000227,4.1930647,-348.18558380014554,-696.3460284543626,0.0,,40.30574594367444,39.947655,40.833893,696.3460284543626
3,1300,Charge,736049.4003747414,736049.3813699682,736049.4193710728,3.828737058082192,2.736999,4.199842,337.74959015346775,-4.108278401692708e-05,675.3622352245551,675.3622352245551,40.105130584474885,39.6231,40.696571,
3,1300,Discharge,736049.3618247848,736049.3422702393,736049.3813693825,3.7381101747041416,2.6999826,4.1930246,-347.05112567538987,-693.9320435294495,0.0,,40.306667409171595,39.92268,40.846359,693.9320435294495
3,1400,Charge,736056.47387197,736056.4549423401,736056.4927992217,3.8293570095660145,2.7370791,4.199842,336.4116300241576,-4.108384535047744e-05,672.7948973098858,672.7948973098858,40.109113275978,39.648075,40.646626,
3,1400,Discharge,736056.4354653902,736056.4159801997,736056.4549417545,3.7382705975653208,2.7001431,4.1924629,-345.81464591034427,-691.4782753365478,0.0,,40.30483368171022,39.947655,40.833893,691.4782753365478
