Battery_ID,Dataset,Step_Number,Cycle_Duration_s,Step_Type
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,1,188976.53,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,2,191271.49000000002,C
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,3,3446.5899999999997,C
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,4,7201.78,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,5,13098.41,C
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,6,7201.44,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,7,1199.99,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,8,599.96,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,9,1199.99,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,10,599.96,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,11,1199.99,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,12,599.96,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,13,1199.99,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,14,599.96,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,15,1199.99,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,16,599.96,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,17,1199.99,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,18,599.96,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,19,1199.99,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,20,599.96,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,21,1199.99,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,22,599.96,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,23,1199.99,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,24,599.96,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,25,1199.99,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,26,599.96,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,27,1199.99,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,28,599.96,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,29,1199.99,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,30,599.96,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,31,1199.99,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,32,115.03999999999999,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,33,4.99,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,34,0.3,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,35,1.0,C
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,36,0.98,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,37,299.96,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,38,1.21,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,39,299.96,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,40,0.29,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,41,299.96,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,42,0.36,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,43,299.96,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,44,0.19999999999999998,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,45,299.96,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,46,0.22,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,47,299.96,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,48,0.22999999999999998,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,49,,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,50,4.99,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,51,0.94,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,52,1799.96,C
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,53,0.18,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,54,299.96,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,55,1.01,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,56,299.96,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,57,0.42,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,58,299.96,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,59,0.21,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,60,299.96,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,61,0.32,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,62,299.96,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,63,0.22999999999999998,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,64,299.96,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,65,0.3,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,66,299.96,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,67,0.21,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,68,299.96,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,69,0.21,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,70,,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,71,4.99,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,72,0.89,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,73,3599.96,C
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,74,0.52,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,75,299.97,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,76,0.16,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,77,299.96,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,78,0.97,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,79,299.96,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,80,0.16999999999999998,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,81,299.96,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,82,0.85,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,83,299.96,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,84,0.84,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,85,299.96,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,86,0.45999999999999996,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,87,,D
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,88,4.99,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,89,1.09,R
RW1,Battery_Uniform_Distribution_Variable_Charge_Room_Temp_DataSet_2Post,90,1799.96,C
