Battery_ID,Dataset,Step_Number,Cycle_Duration_s,Step_Type
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,1,9657.929999999998,C
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,2,299.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,3,7673.4800000000005,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,4,5399.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,5,10703.529999999999,C
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,6,299.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,7,1537.02,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,8,5399.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,9,1199.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,10,599.96,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,11,1199.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,12,599.96,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,13,1199.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,14,599.96,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,15,1199.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,16,599.96,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,17,1199.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,18,599.96,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,19,1199.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,20,599.96,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,21,1199.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,22,599.96,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,23,1199.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,24,599.96,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,25,1199.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,26,599.96,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,27,1199.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,28,599.96,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,29,1199.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,30,599.96,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,31,1199.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,32,599.96,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,33,1199.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,34,476.41999999999996,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,35,7199.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,36,3599.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,37,10271.189999999999,C
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,38,0.16999999999999998,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,39,59.96,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,40,2.0700000000000003,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,41,3599.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,42,3551.51,C
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,43,2.2300000000000004,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,44,59.96,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,45,0.86,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,46,1228.54,C
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,47,299.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,48,7693.13,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,49,5399.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,50,10072.679999999998,C
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,51,299.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,52,1555.82,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,53,5399.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,54,1199.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,55,599.96,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,56,1199.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,57,599.96,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,58,1199.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,59,599.96,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,60,1199.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,61,599.96,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,62,1199.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,63,599.96,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,64,1199.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,65,599.96,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,66,1199.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,67,599.96,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,68,1199.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,69,599.96,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,70,1199.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,71,599.96,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,72,1199.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,73,599.96,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,74,1199.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,75,599.96,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,76,1199.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,77,599.96,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,78,1199.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,79,462.71,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,80,7199.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,81,0.15,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,82,3599.99,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,83,0.41,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,84,59.96,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,85,1.06,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,86,59.96,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,87,0.21,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,88,59.96,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,89,0.15,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,90,59.96,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,91,1.08,R
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,92,59.96,D
RW17,RW_Skewed_High_Room_Temp_DataSet_2Post,93,0.19999999999999998,R
