Battery_ID,Dataset,Step_Number,Cycle_Duration_s,Step_Type
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,1,9915.759999999998,C
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,2,299.99,R
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,3,7665.63,D
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,4,5399.99,R
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,5,10925.82,C
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,6,299.99,R
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,7,1496.7,D
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,8,5399.99,R
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,9,1199.99,R
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,10,599.96,D
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,11,1199.99,R
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,12,599.96,D
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,13,1199.99,R
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,14,599.96,D
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,15,1199.99,R
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,16,599.96,D
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,17,1199.99,R
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,18,599.96,D
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,19,1199.99,R
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,20,599.96,D
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,21,1199.99,R
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,22,599.96,D
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,23,1199.99,R
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,24,599.96,D
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,25,1199.99,R
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,26,599.96,D
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,27,1199.99,R
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,28,599.96,D
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,29,1199.99,R
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,30,599.96,D
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,31,1199.99,R
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,32,599.96,D
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,33,1199.99,R
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,34,466.35999999999996,D
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,35,7199.99,R
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,36,3599.99,R
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,37,10586.58,C
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,38,0.44,R
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,39,3599.99,R
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,40,796.12,C
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,41,0.13999999999999999,R
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,42,59.96,D
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,43,1.03,R
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,44,59.96,D
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,45,0.33,R
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,46,3597.93,C
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,47,299.99,R
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,48,7683.16,D
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,49,5399.99,R
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,50,10433.49,C
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,51,299.99,R
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,52,1526.49,D
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,53,5399.99,R
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,54,1199.99,R
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,55,599.96,D
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,56,1199.99,R
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,57,599.96,D
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,58,1199.99,R
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,59,599.96,D
RW20,RW_Skewed_High_Room_Temp_DataSet_2Post,60,1199.99,R
